experimento,hilo,tiempo_obtener_logger_ns,timestamp_ns,mensaje,tiempo_escritura_ns,tiempo_total_registro_ns
80,1,429700,1291256842604400,9,536700,
80,2,35100,1291256843099400,7,3203200,
80,4,376400,1291256843655600,5,4363200,
80,2,35100,1291256844048200,8,945000,
80,1,429700,1291256844571300,10,1962000,
80,3,248800,1291256845038500,4,4010900,
80,1,429700,1291256845585700,11,990700,
80,2,35100,1291256846126600,9,2072100,
80,4,376400,1291256846547500,6,2888500,
80,2,35100,1291256847076200,10,944800,
80,1,429700,1291256847478700,12,1889100,
80,3,248800,1291256847856100,5,2814300,
80,1,429700,1291256848321900,13,840000,
80,2,35100,1291256848923000,11,1830100,
80,4,376400,1291256849453700,7,2902200,
80,2,35100,1291256849931700,12,1004500,
80,2,35100,1291256850655300,13,719300,
80,1,429700,1291256851260000,14,2934100,
80,3,248800,1291256851869000,6,4009900,
80,2,35100,1291256852512500,14,1852700,
80,4,376400,1291256853016300,8,3558600,
80,3,248800,1291256853589200,7,1714900,
80,4,376400,1291256854188300,9,1167700,
80,3,248800,1291256854718200,8,1123500,
80,4,376400,1291256855303700,10,1105900,
80,3,248800,1291256855914600,9,1193000,
80,4,376400,1291256856363000,11,1043400,
80,3,248800,1291256856885700,10,967500,
80,4,376400,1291256857297600,12,931400,
80,3,248800,1291256857703100,11,804900,
80,4,376400,1291256858142200,13,810100,
80,3,248800,1291256858570600,12,864800,
80,4,376400,1291256859111200,14,965800,
80,3,248800,1291256859586200,13,1012800,
80,3,248800,1291256860039500,14,449800,
80,1,429700,,,TOTAL,,58182300
80,2,35100,,,TOTAL,,59494100
80,3,248800,,,TOTAL,,66945500
80,4,376400,,,TOTAL,,66004000
81,3,444900,1291257099358400,0,62704500,
81,3,444900,1291257100975300,1,747900,
81,3,444900,1291257101750700,2,771100,
81,2,540600,1291257102446700,0,65768800,
81,4,359700,1291257103123300,0,66528800,
81,1,523200,1291257103795800,0,67202900,
81,4,359700,1291257104504500,1,1373000,
81,2,540600,1291257105257000,1,2801800,
81,2,540600,1291257105953100,2,690500,
81,2,540600,1291257106630300,3,671800,
81,3,444900,1291257107236600,3,5481300,
81,2,540600,1291257107827900,4,1192600,
81,4,359700,1291257108426100,2,3916600,
81,1,523200,1291257109007500,1,5203900,
81,4,359700,1291257109632200,3,1202100,
81,2,540600,1291257110251000,5,2419200,
81,2,540600,1291257110844800,6,589700,
81,2,540600,1291257118559700,7,7711900,
81,3,444900,1291257119192800,4,11951800,
81,2,540600,1291257119824100,8,1258900,
81,4,359700,1291257120537700,4,10901400,
81,1,523200,1291257121149700,2,12138500,
81,4,359700,1291257121605100,5,1062500,
81,2,540600,1291257122157200,9,2328700,
81,3,444900,1291257122564800,5,3367500,
81,2,540600,1291257122962900,10,801600,
81,4,359700,1291257123592400,6,1982800,
81,1,523200,1291257124223200,3,3069500,
81,1,523200,1291257124967400,4,739300,
81,4,359700,1291257125641100,7,2043800,
81,2,540600,1291257126277800,11,3287500,
81,3,444900,1291257126863500,6,4295200,
81,2,540600,1291257127514000,12,1230600,
81,4,359700,1291257128103200,8,2457100,
81,1,523200,1291257128666400,5,3693100,
81,4,359700,1291257129079200,9,971900,
81,2,540600,1291257129473300,13,1954200,
81,3,444900,1291257129946900,7,3078400,
81,3,444900,1291257135759600,8,5809100,
81,2,540600,1291257136474900,14,6998500,
81,4,359700,1291257137625100,10,8542800,
81,4,359700,1291257138214000,11,571600,
81,4,359700,1291257139421600,12,1203800,
81,4,359700,1291257140107200,13,681100,
81,4,359700,1291257140778400,14,666300,
81,1,523200,1291257141423800,6,12753600,
81,1,523200,1291257142013600,7,586000,
81,1,523200,1291257142510300,8,493100,
81,3,444900,1291257143142500,9,7374900,
81,1,523200,1291257143788800,9,1275300,
81,3,444900,1291257144190100,10,1043800,
81,1,523200,1291257144746000,10,953400,
81,3,444900,1291257145265600,11,1061800,
81,1,523200,1291257145796500,11,1038500,
81,3,444900,1291257146250800,12,981700,
81,1,523200,1291257146666100,12,827300,
81,3,444900,1291257147127600,13,872600,
81,1,523200,1291257147519200,13,849700,
81,3,444900,1291257148014100,14,883000,
81,1,523200,1291257148419400,14,897200,
81,1,523200,,,TOTAL,,111830300
81,2,540600,,,TOTAL,,99802000
81,3,444900,,,TOTAL,,111363700
81,4,359700,,,TOTAL,,104189100
82,3,454800,1291257319392900,0,33437200,
82,1,423500,1291257320056500,0,34171100,
82,2,356900,1291257320708900,0,34776500,
82,4,209700,1291257321362800,0,35443100,
82,2,356900,1291257322062300,1,1345700,
82,1,423500,1291257322676300,1,2479600,
82,3,454800,1291257323286800,1,3089700,
82,1,423500,1291257323870400,2,1188600,
82,2,356900,1291257324548000,2,2479800,
82,4,209700,1291257325288600,1,3913100,
82,2,356900,1291257325963600,3,1410000,
82,1,423500,1291257326465900,3,2589600,
82,3,454800,1291257327116100,2,3823600,
82,1,423500,1291257327779400,4,1309500,
82,2,356900,1291257328404700,4,2435800,
82,4,209700,1291257328835800,2,3540700,
82,2,356900,1291257329329000,5,920300,
82,1,423500,1291257329755700,5,1971700,
82,3,454800,1291257330394900,3,3275100,
82,1,423500,1291257331006800,6,1247200,
82,2,356900,1291257331854400,6,2522200,
82,4,209700,1291257332575900,3,3736200,
82,2,356900,1291257333254300,7,1394500,
82,2,356900,1291257333998700,8,738300,
82,2,356900,1291257334616700,9,611700,
82,2,356900,1291257335206500,10,585700,
82,1,423500,1291257335769100,7,4757600,
82,3,454800,1291257336457100,4,6056600,
82,1,423500,1291257337221000,8,1448300,
82,2,356900,1291257337876800,11,2624400,
82,4,209700,1291257338516300,4,5933800,
82,2,356900,1291257339090800,12,1210000,
82,1,423500,1291257339697800,9,2471600,
82,3,454800,1291257340363500,5,3901500,
82,1,423500,1291257340969700,10,1266400,
82,2,356900,1291257341509900,13,2414900,
82,4,209700,1291257342295000,5,3774900,
82,4,209700,1291257343016400,6,716000,
82,2,356900,1291257343684500,14,2169800,
82,1,423500,1291257344370200,11,3380200,
82,3,454800,1291257345091800,6,4722600,
82,1,423500,1291257345783700,12,1408100,
82,4,209700,1291257346312300,7,3290800,
82,1,423500,1291257346756900,13,967700,
82,3,454800,1291257347187000,7,2089400,
82,1,423500,1291257347791600,14,1030700,
82,4,209700,1291257348368000,8,2045800,
82,3,454800,1291257348965800,8,1774900,
82,4,209700,1291257349523100,9,1151200,
82,3,454800,1291257350059100,9,1089300,
82,4,209700,1291257350527900,10,1001400,
82,3,454800,1291257351131800,10,1069200,
82,4,209700,1291257351788000,11,1240600,
82,3,454800,1291257352583100,11,1432400,
82,4,209700,1291257353334300,12,1541200,
82,3,454800,1291257353993200,12,1353900,
82,4,209700,1291257354746700,13,1402000,
82,3,454800,1291257355323900,13,1324900,
82,4,209700,1291257355817800,14,1065300,
82,3,454800,1291257356277900,14,949700,
82,1,423500,,,TOTAL,,61910100
82,2,356900,,,TOTAL,,57759800
82,3,454800,,,TOTAL,,70326100
82,4,209700,,,TOTAL,,69903000
83,3,643700,1291257556500900,0,28532700,
83,1,619900,1291257556962700,0,29067400,
83,4,499600,1291257557526500,0,29615100,
83,2,709900,1291257558307900,0,30322200,
83,4,499600,1291257558895700,1,1364300,
83,4,499600,1291257559415500,2,516900,
83,4,499600,1291257559837300,3,418700,
83,1,619900,1291257560407800,1,3331400,
83,3,643700,1291257561028100,1,3952100,
83,3,643700,1291257561414800,2,378100,
83,1,619900,1291257561773300,2,1362100,
83,4,499600,1291257562405900,4,2565600,
83,4,499600,1291257562880800,5,471100,
83,2,709900,1291257563414700,1,5101300,
83,4,499600,1291257564028400,6,1144000,
83,4,499600,1291257564455200,7,423400,
83,1,619900,1291257564995700,3,3219800,
83,3,643700,1291257565450300,3,4032500,
83,1,619900,1291257565943900,4,944600,
83,4,499600,1291257566341900,8,1883900,
83,2,709900,1291257566763500,2,3345900,
83,4,499600,1291257567379300,9,1034000,
83,4,499600,1291257567763700,10,381500,
83,1,619900,1291257568346600,5,2399300,
83,1,619900,1291257568911000,6,561100,
83,1,619900,1291257569465600,7,551500,
83,1,619900,1291257569884600,8,415800,
83,1,619900,1291257570230000,9,342500,
83,1,619900,1291257570571300,10,338900,
83,3,643700,1291257571107200,4,5653000,
83,3,643700,1291257571603900,5,493100,
83,1,619900,1291257572071500,11,1488500,
83,4,499600,1291257572582500,11,4802000,
83,2,709900,1291257572924800,3,6158100,
83,4,499600,1291257573371600,12,786400,
83,1,619900,1291257573714800,12,1639800,
83,1,619900,1291257574038600,13,321400,
83,1,619900,1291257574376300,14,335400,
83,3,643700,1291257574747900,6,3141400,
83,4,499600,1291257575108800,13,1734400,
83,2,709900,1291257575500000,4,2572700,
83,4,499600,1291257575851900,14,740400,
83,3,643700,1291257576537500,7,1786100,
83,2,709900,1291257577026900,5,1524000,
83,3,643700,1291257577538600,8,997800,
83,2,709900,1291257577941700,6,912400,
83,3,643700,1291257578367500,9,825900,
83,2,709900,1291257578722300,7,778200,
83,3,643700,1291257579223900,10,853500,
83,2,709900,1291257579702300,8,977000,
83,3,643700,1291257580151200,11,915100,
83,2,709900,1291257580563300,9,858100,
83,3,643700,1291257581076400,12,922600,
83,2,709900,1291257581557000,10,990700,
83,3,643700,1291257582036400,13,956800,
83,2,709900,1291257582430800,11,824400,
83,3,643700,1291257582866900,14,827100,
83,2,709900,1291257583277000,12,843100,
83,2,709900,1291257583676100,13,396300,
83,2,709900,1291257584127200,14,448200,
83,1,619900,,,TOTAL,,46484000
83,2,709900,,,TOTAL,,56145600
83,3,643700,,,TOTAL,,54902400
83,4,499600,,,TOTAL,,47943500
84,4,201200,1291257751474200,0,24012100,
84,3,258500,1291257752034200,0,24561900,
84,2,364400,1291257752602800,0,25090700,
84,1,363100,1291257753210800,0,25779500,
84,2,364400,1291257753674400,1,1066300,
84,2,364400,1291257754058100,2,381200,
84,4,201200,1291257754514900,1,2272700,
84,3,258500,1291257755166300,1,2927500,
84,4,201200,1291257756163700,2,1644400,
84,2,364400,1291257756813600,3,2752000,
84,1,363100,1291257757488100,1,4268900,
84,2,364400,1291257758131300,4,1291900,
84,4,201200,1291257758716400,3,2544400,
84,3,258500,1291257759301000,2,4129100,
84,4,201200,1291257759997700,4,1275700,
84,2,364400,1291257760557100,5,2420600,
84,1,363100,1291257761146000,2,3652000,
84,2,364400,1291257761718300,6,1157300,
84,4,201200,1291257762217900,5,2215400,
84,3,258500,1291257762726500,3,3421000,
84,4,201200,1291257763257500,6,1035100,
84,4,201200,1291257763746900,7,485200,
84,2,364400,1291257764296400,7,2573400,
84,1,363100,1291257764705200,3,3555000,
84,2,364400,1291257765281700,8,981300,
84,4,201200,1291257765986400,8,2235100,
84,3,258500,1291257766499000,4,3768200,
84,4,201200,1291257767172200,9,1181500,
84,2,364400,1291257767755200,9,2468800,
84,1,363100,1291257768351100,4,3641700,
84,2,364400,1291257769180900,10,1421100,
84,4,201200,1291257769784900,10,2607500,
84,3,258500,1291257770368700,5,3865100,
84,4,201200,1291257771039900,11,1239100,
84,2,364400,1291257771588100,11,2377200,
84,1,363100,1291257772105800,5,3750200,
84,2,364400,1291257772643800,12,1051300,
84,4,201200,1291257773302300,12,2257500,
84,3,258500,1291257773864600,6,3491500,
84,4,201200,1291257774472400,13,1164900,
84,4,201200,1291257775077500,14,600900,
84,2,364400,1291257775632800,13,2984700,
84,1,363100,1291257776029800,6,3920100,
84,2,364400,1291257776429700,14,793200,
84,3,258500,1291257776988700,7,3120300,
84,1,363100,1291257777692400,7,1658600,
84,3,258500,1291257778280900,8,1288200,
84,1,363100,1291257778702700,8,1006700,
84,3,258500,1291257779247000,9,961700,
84,1,363100,1291257779740200,9,1033200,
84,3,258500,1291257780331600,10,1080300,
84,1,363100,1291257780883800,10,1139100,
84,3,258500,1291257781453000,11,1105200,
84,1,363100,1291257782196400,11,1301000,
84,3,258500,1291257782828200,12,1371500,
84,1,363100,1291257783261900,12,1016900,
84,3,258500,1291257783750300,13,917400,
84,3,258500,1291257784278900,14,515100,
84,1,363100,1291257785024500,13,1758400,
84,1,363100,1291257785630300,14,600300,
84,1,363100,,,TOTAL,,58203500
84,2,364400,,,TOTAL,,48921200
84,3,258500,,,TOTAL,,56810200
84,4,201200,,,TOTAL,,47619800
85,2,294500,1291257946197100,0,24998000,
85,4,446200,1291257946768700,0,25542200,
85,3,377600,1291257947337700,0,26126200,
85,1,473700,1291257947853800,0,26696400,
85,1,473700,1291257948347900,1,487300,
85,1,473700,1291257948924300,2,574100,
85,3,377600,1291257949426300,1,2083200,
85,4,446200,1291257949951100,1,3176900,
85,2,294500,1291257950511500,1,3803000,
85,2,294500,1291257951053700,2,538300,
85,2,294500,1291257951613800,3,556700,
85,2,294500,1291257952078200,4,461000,
85,4,446200,1291257952616800,2,2661200,
85,3,377600,1291257953094500,2,3664400,
85,1,473700,1291257953556600,3,4628900,
85,3,377600,1291257954020700,3,923300,
85,3,377600,1291257954491300,4,467300,
85,4,446200,1291257954921300,3,2301200,
85,2,294500,1291257955503400,5,3422700,
85,4,446200,1291257955971200,4,1047300,
85,3,377600,1291257956509800,5,2015800,
85,1,473700,1291257957132400,4,3572300,
85,3,377600,1291257957831900,6,1318200,
85,4,446200,1291257958482900,5,2508700,
85,2,294500,1291257959254800,6,3747700,
85,4,446200,1291257959624900,6,1134800,
85,3,377600,1291257960166400,7,2328900,
85,1,473700,1291257960601500,5,3463500,
85,3,377600,1291257961213800,8,1043600,
85,4,446200,1291257961919400,7,2290200,
85,2,294500,1291257962450000,7,3188700,
85,4,446200,1291257963005200,8,1081500,
85,3,377600,1291257963548500,9,2330300,
85,1,473700,1291257964075700,6,3469900,
85,3,377600,1291257964604300,10,1048300,
85,4,446200,1291257965153300,9,2144200,
85,2,294500,1291257965673500,8,3219600,
85,4,446200,1291257966212500,10,1055300,
85,3,377600,1291257966774500,11,2091600,
85,1,473700,1291257967326000,7,3246700,
85,1,473700,1291257967862000,8,532200,
85,1,473700,1291257968269600,9,403800,
85,3,377600,1291257968800300,12,2021800,
85,4,446200,1291257969340300,11,3107800,
85,2,294500,1291257969859100,9,4181600,
85,4,446200,1291257970344100,12,1000100,
85,3,377600,1291257970882500,13,2078300,
85,1,473700,1291257971427600,10,3154300,
85,3,377600,1291257972019800,14,1133000,
85,4,446200,1291257972461300,13,2113600,
85,2,294500,1291257972982400,10,3119800,
85,2,294500,1291257973387600,11,392000,
85,4,446200,1291257973912700,14,1446900,
85,1,473700,1291257974567000,11,3119500,
85,2,294500,1291257975237700,12,1845800,
85,1,473700,1291257976052800,12,1438200,
85,1,473700,1291257976584500,13,527400,
85,2,294500,1291257977107900,13,1863000,
85,1,473700,1291257977775900,14,1186600,
85,2,294500,1291257978543700,14,1432200,
85,1,473700,,,TOTAL,,56622700
85,2,294500,,,TOTAL,,57348400
85,3,377600,,,TOTAL,,50812600
85,4,446200,,,TOTAL,,52690500
86,4,378800,1291258145822400,0,25181300,
86,2,207400,1291258146821900,0,26241000,
86,1,416800,1291258147523100,0,26974400,
86,3,296500,1291258148251600,0,27625800,
86,1,416800,1291258148907300,1,1374500,
86,4,378800,1291258149308200,1,2253300,
86,2,207400,1291258149987300,1,2931500,
86,4,378800,1291258150527800,2,1215500,
86,4,378800,1291258151014200,3,481600,
86,1,416800,1291258151653200,2,2741700,
86,3,296500,1291258152207400,1,3947000,
86,1,416800,1291258152692500,3,1033800,
86,4,378800,1291258153306800,4,2286900,
86,2,207400,1291258153837400,2,3844900,
86,2,207400,1291258154321500,3,480100,
86,4,378800,1291258154905800,5,1594700,
86,4,378800,1291258155384800,6,475100,
86,1,416800,1291258155984800,4,3287700,
86,3,296500,1291258156551000,2,4339300,
86,1,416800,1291258157083100,5,1093400,
86,4,378800,1291258157605700,7,2216300,
86,2,207400,1291258158203100,4,3877300,
86,4,378800,1291258158785700,8,1176200,
86,1,416800,1291258159365400,6,2277500,
86,3,296500,1291258159798100,3,3242300,
86,1,416800,1291258160302400,7,931200,
86,4,378800,1291258160860500,9,2069600,
86,2,207400,1291258161457700,5,3250300,
86,4,378800,1291258162118700,10,1252900,
86,1,416800,1291258162636100,8,2329400,
86,3,296500,1291258163218000,4,3414900,
86,1,416800,1291258163704300,9,1061400,
86,1,416800,1291258164184300,10,475900,
86,4,378800,1291258164776400,11,2625400,
86,2,207400,1291258165444500,6,3981400,
86,4,378800,1291258166025000,12,1244000,
86,1,416800,1291258166738300,11,2539000,
86,3,296500,1291258167185500,5,3963300,
86,1,416800,1291258167763800,12,1021600,
86,4,378800,1291258168250700,13,2221200,
86,2,207400,1291258168963700,7,3513900,
86,4,378800,1291258169538400,14,1282500,
86,1,416800,1291258170102900,13,2334600,
86,3,296500,1291258170518600,6,3328800,
86,1,416800,1291258170920100,14,811900,
86,2,207400,1291258171493400,8,2525200,
86,3,296500,1291258172215200,7,1692800,
86,3,296500,1291258172760300,8,541300,
86,2,207400,1291258173282500,9,1784800,
86,3,296500,1291258173739900,9,976600,
86,2,207400,1291258174277300,10,989900,
86,3,296500,1291258174873700,10,1128300,
86,2,207400,1291258175478800,11,1184500,
86,3,296500,1291258176034600,11,1146900,
86,2,207400,1291258176625500,12,1142600,
86,3,296500,1291258177203500,12,1122300,
86,2,207400,1291258177807000,13,1176700,
86,3,296500,1291258178336600,13,1127300,
86,2,207400,1291258178909700,14,1097700,
86,3,296500,1291258179504300,14,1164200,
86,1,416800,,,TOTAL,,50375800
86,2,207400,,,TOTAL,,58332900
86,3,296500,,,TOTAL,,58883200
86,4,378800,,,TOTAL,,48902000
87,4,129200,1291258347637300,0,24914100,
87,2,527200,1291258348203700,0,25417900,
87,1,553200,1291258348923500,0,26207500,
87,1,553200,1291258349745300,1,811500,
87,3,317600,1291258350586000,0,27813800,
87,1,553200,1291258351216500,2,1464500,
87,4,129200,1291258351824000,1,3432600,
87,2,527200,1291258352481200,1,4088900,
87,4,129200,1291258353025800,2,1198100,
87,1,553200,1291258353483800,3,2263400,
87,3,317600,1291258354058500,1,3455900,
87,1,553200,1291258355478400,4,1990600,
87,1,553200,1291258356618200,5,1093600,
87,1,553200,1291258357666600,6,1040500,
87,1,553200,1291258358461100,7,788100,
87,4,129200,1291258359053700,3,6023800,
87,2,527200,1291258359623700,2,7138800,
87,4,129200,1291258360166900,4,1108500,
87,4,129200,1291258360722000,5,550700,
87,4,129200,1291258361234000,6,508400,
87,1,553200,1291258361735200,8,3268800,
87,3,317600,1291258362181400,2,8117500,
87,1,553200,1291258362621000,9,881700,
87,4,129200,1291258363124600,7,1886800,
87,2,527200,1291258363687800,3,4059400,
87,4,129200,1291258364277700,8,1148300,
87,1,553200,1291258364831500,10,2206200,
87,3,317600,1291258365503900,3,3318000,
87,1,553200,1291258366088700,11,1226900,
87,4,129200,1291258366653800,9,2370500,
87,2,527200,1291258367156700,4,3463500,
87,4,129200,1291258367577300,10,919700,
87,1,553200,1291258368098200,12,2004900,
87,3,317600,1291258368583700,4,3075200,
87,1,553200,1291258369171300,13,1069200,
87,4,129200,1291258369824600,11,2228100,
87,2,527200,1291258370358800,5,3198100,
87,4,129200,1291258370965500,12,1135700,
87,1,553200,1291258371370000,14,2192500,
87,3,317600,1291258371916200,5,3328000,
87,4,129200,1291258372477800,13,1507000,
87,4,129200,1291258373076200,14,593800,
87,2,527200,1291258373575800,6,3212700,
87,3,317600,1291258374172000,6,2249600,
87,3,317600,1291258374710900,7,535100,
87,2,527200,1291258375305600,7,1725800,
87,3,317600,1291258375971000,8,1256700,
87,2,527200,1291258376395600,8,1085500,
87,3,317600,1291258376759500,9,784800,
87,2,527200,1291258377239700,9,841000,
87,3,317600,1291258377762200,10,999500,
87,2,527200,1291258378401700,10,1158600,
87,3,317600,1291258378962100,11,1184100,
87,3,317600,1291258379486700,12,521300,
87,2,527200,1291258380085400,11,1666900,
87,3,317600,1291258380458200,13,923600,
87,2,527200,1291258380879200,12,789700,
87,3,317600,1291258381430800,14,968900,
87,2,527200,1291258382121400,13,1239000,
87,2,527200,1291258382786300,14,660200,
87,1,553200,,,TOTAL,,48658000
87,2,527200,,,TOTAL,,60005000
87,3,317600,,,TOTAL,,58662600
87,4,129200,,,TOTAL,,50357500
88,3,341300,1291258558116800,0,25865400,
88,2,168900,1291258558652400,0,26478700,
88,1,394900,1291258559257000,0,27083800,
88,4,449600,1291258559718700,0,27417300,
88,1,394900,1291258560157200,1,894000,
88,3,341300,1291258560679600,1,1772600,
88,2,168900,1291258561421400,1,2514000,
88,2,168900,1291258561995200,2,569100,
88,2,168900,1291258562529900,3,530700,
88,3,341300,1291258563017400,2,2333800,
88,1,394900,1291258563468600,2,3307500,
88,4,449600,1291258563900600,1,4175100,
88,1,394900,1291258564499900,3,1026800,
88,3,341300,1291258565023000,3,2002000,
88,2,168900,1291258565631300,4,3097500,
88,3,341300,1291258566161700,4,1134500,
88,1,394900,1291258566596100,4,2092300,
88,4,449600,1291258567103600,2,3199500,
88,1,394900,1291258567674200,5,1073700,
88,3,341300,1291258568294200,5,2128000,
88,2,168900,1291258568970600,5,3334600,
88,3,341300,1291258569494300,6,1195300,
88,1,394900,1291258569972000,6,2293400,
88,4,449600,1291258570520600,3,3413200,
88,1,394900,1291258571183400,7,1207200,
88,3,341300,1291258571702400,7,2203800,
88,2,168900,1291258572350200,6,3373800,
88,3,341300,1291258572997100,8,1290000,
88,1,394900,1291258573632900,8,2444600,
88,4,449600,1291258574258300,4,3733700,
88,4,449600,1291258574987300,5,725100,
88,1,394900,1291258575701500,9,2063400,
88,3,341300,1291258576353500,9,3351300,
88,2,168900,1291258576816800,7,4462300,
88,3,341300,1291258577519900,10,1162500,
88,1,394900,1291258578172900,10,2467200,
88,4,449600,1291258578804400,6,3813300,
88,1,394900,1291258579345900,11,1159800,
88,1,394900,1291258579953200,12,603000,
88,3,341300,1291258580640600,11,3091000,
88,2,168900,1291258581440800,8,4620700,
88,3,341300,1291258582043300,12,1393600,
88,1,394900,1291258582597200,13,2638800,
88,4,449600,1291258583197400,7,4388800,
88,1,394900,1291258583780400,14,1179400,
88,3,341300,1291258584329000,13,2282200,
88,2,168900,1291258584902500,9,3456500,
88,3,341300,1291258585439600,14,1106400,
88,4,449600,1291258586010200,8,2807700,
88,2,168900,1291258586450700,10,1544500,
88,4,449600,1291258586994900,9,980800,
88,2,168900,1291258587693500,11,1229900,
88,4,449600,1291258588493600,10,1495100,
88,2,168900,1291258589114700,12,1416800,
88,4,449600,1291258589580700,11,1069700,
88,4,449600,1291258590244300,12,659500,
88,2,168900,1291258590804600,13,1643600,
88,4,449600,1291258591223800,13,974300,
88,4,449600,1291258592016700,14,790000,
88,2,168900,1291258592662100,14,1853500,
88,1,394900,,,TOTAL,,51613000
88,2,168900,,,TOTAL,,60492000
88,3,341300,,,TOTAL,,53191600
88,4,449600,,,TOTAL,,59719300
89,4,5500,1291258752848700,0,24297200,
89,2,368100,1291258753539000,0,24945700,
89,1,438300,1291258754255700,0,25708800,
89,3,205100,1291258755249200,0,26671200,
89,1,438300,1291258755861000,1,1595200,
89,4,5500,1291258756526700,1,2908900,
89,2,368100,1291258757319800,1,3696100,
89,4,5500,1291258757979900,2,1442900,
89,1,438300,1291258758539600,2,2672500,
89,3,205100,1291258759124100,1,3859800,
89,1,438300,1291258759627600,3,1082200,
89,4,5500,1291258760121600,3,2136600,
89,2,368100,1291258760688000,2,3361000,
89,4,5500,1291258761232200,4,1105300,
89,1,438300,1291258761804400,4,2173000,
89,3,205100,1291258762381600,2,3252600,
89,1,438300,1291258762902000,5,1092100,
89,4,5500,1291258763416900,5,2180400,
89,2,368100,1291258764000000,3,3308000,
89,4,5500,1291258764533400,6,1112000,
89,1,438300,1291258765168800,6,2261800,
89,3,205100,1291258766017000,3,3630900,
89,1,438300,1291258766550100,7,1375800,
89,4,5500,1291258766953400,7,2415000,
89,2,368100,1291258767500200,4,3495500,
89,4,5500,1291258768070900,8,1112500,
89,1,438300,1291258768664300,8,2109700,
89,1,438300,1291258769272900,9,602700,
89,3,205100,1291258769759900,4,3737800,
89,1,438300,1291258770200600,10,922100,
89,4,5500,1291258770708200,9,2631800,
89,2,368100,1291258771230500,5,3725200,
89,2,368100,1291258771694100,6,459600,
89,2,368100,1291258772168100,7,470200,
89,4,5500,1291258772724400,10,2011900,
89,1,438300,1291258773350400,11,3117400,
89,3,205100,1291258773880500,5,4116500,
89,1,438300,1291258774308300,12,953000,
89,4,5500,1291258774845900,11,2100800,
89,2,368100,1291258775376600,8,3204700,
89,4,5500,1291258775926800,12,1076600,
89,1,438300,1291258776480400,13,2168200,
89,3,205100,1291258777141600,6,3257300,
89,1,438300,1291258777580900,14,1096200,
89,4,5500,1291258778116600,13,2184800,
89,2,368100,1291258778686500,9,3305300,
89,4,5500,1291258779171500,14,1051100,
89,3,205100,1291258779628400,7,2482900,
89,2,368100,1291258780209000,10,1517800,
89,3,205100,1291258780913800,8,1281700,
89,2,368100,1291258781521100,11,1294700,
89,3,205100,1291258782060700,9,1141800,
89,2,368100,1291258782501700,12,975000,
89,3,205100,1291258783083100,10,1018700,
89,2,368100,1291258783823800,13,1317900,
89,3,205100,1291258784361100,11,1215500,
89,3,205100,1291258784850700,12,486100,
89,2,368100,1291258785516900,14,1688400,
89,3,205100,1291258786062600,13,1208500,
89,3,205100,1291258786652600,14,584700,
89,1,438300,,,TOTAL,,49038400
89,2,368100,,,TOTAL,,56929000
89,3,205100,,,TOTAL,,58079400
89,4,5500,,,TOTAL,,50624300
90,2,206500,1291258964862500,0,29386300,
90,3,592700,1291258965604700,0,30001200,
90,4,365300,1291258966303700,0,30785100,
90,1,457700,1291258966759600,0,31318000,
90,4,365300,1291258967332500,1,1021300,
90,3,592700,1291258968021300,1,2355500,
90,2,206500,1291258968675200,1,3028000,
90,2,206500,1291258969319100,2,637900,
90,3,592700,1291258970078700,2,2052300,
90,4,365300,1291258970522200,2,3184700,
90,1,457700,1291258970959700,1,4192400,
90,4,365300,1291258971605800,3,1080500,
90,3,592700,1291258972248700,3,2163200,
90,2,206500,1291258972814800,3,3488900,
90,2,206500,1291258973274700,4,454100,
90,2,206500,1291258973704400,5,426800,
90,2,206500,1291258974218700,6,511600,
90,3,592700,1291258974761400,4,2506800,
90,4,365300,1291258975352900,4,3742000,
90,4,365300,1291258975914200,5,557500,
90,4,365300,1291258976468300,6,550800,
90,1,457700,1291258977140700,2,6177300,
90,4,365300,1291258977755100,7,1282700,
90,3,592700,1291258978284400,5,3519100,
90,2,206500,1291258978836200,7,4613300,
90,3,592700,1291258979416000,6,1127500,
90,4,365300,1291258979999800,8,2240600,
90,1,457700,1291258980597000,3,3451300,
90,4,365300,1291258981188900,9,1184700,
90,3,592700,1291258981734100,7,2313000,
90,2,206500,1291258982439200,8,3598200,
90,3,592700,1291258983202500,8,1464200,
90,4,365300,1291258983876700,10,2683000,
90,1,457700,1291258984404400,4,3802000,
90,4,365300,1291258985057900,11,1154100,
90,3,592700,1291258985805900,9,2598200,
90,2,206500,1291258986472000,9,4028000,
90,3,592700,1291258987096400,10,1286300,
90,4,365300,1291258987616400,12,2553100,
90,1,457700,1291258988028500,5,3619700,
90,4,365300,1291258988518100,13,896800,
90,3,592700,1291258989072900,11,1959400,
90,2,206500,1291258989526800,10,3050100,
90,3,592700,1291258990060100,12,980800,
90,4,365300,1291258990620800,14,2099300,
90,1,457700,1291258991164800,6,3133200,
90,3,592700,1291258991775700,13,1712200,
90,2,206500,1291258992377500,11,2836700,
90,3,592700,1291258992950700,14,1170700,
90,1,457700,1291258993379300,7,2210000,
90,2,206500,1291258993922200,12,1540600,
90,2,206500,1291258994513600,13,587900,
90,1,457700,1291258995016900,8,1634300,
90,2,206500,1291258995630200,14,1111600,
90,1,457700,1291258996081300,9,1060400,
90,1,457700,1291258996483300,10,398000,
90,1,457700,1291258996872800,11,379000,
